module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
MetaB_M062	-0.305162393624427	-3.07956785072783e-17	-11.2969976265482	4.47654565942479e-16	2.68592739565488e-15	26.2513421717724	-14.5709057310912	Wild_down	-0.250746253049453	-0.251009185392342	-0.181920917648415	-0.246914688699647	-0.266715040361539	-0.248999983820383	-0.234044681330219	-0.212022085024234	-0.260528795019554	-0.288397518649632	-0.0826382571938709	-0.0458762013933117	-0.0846347884462508	0.169112394854437	-0.032256492156638	-0.0204165200535799	0.0283321365320572	-0.017435145468521	0.0823904195517415	-0.0948491247168526	0.0542464016841249	0.00200543200122045	0.0921241582667694	0.0707375735968056	0.0768461732785035	-0.028580504668989	0.00443361975658654	0.0146398240796329	0.0945878692374468	0.0421470377527271	0.119203300184328	0.135308004784212	0.115638222985341	0.141007105385716	-0.0271465622789625	0.131221615085842	-0.00031487971296498	0.122101084651674	0.0601786622552935	0.128896459152029	0.128265784857831	0.102386960427713	0.165508474315855	0.153278617037362	0.0990455761055971	0.114865585142718	0.0933125158715708	0.257629242996311	0.0636204292485064	0.0123769440054051
MetaB_M120	-0.306125963382482	-2.07299455379228e-17	-11.4151036206259	2.97221020379132e-16	1.86086204063457e-15	26.6597419116901	-14.7302858231143	Wild_down	-0.233237869991427	-0.226263627628079	-0.221922559035049	-0.248412153099155	-0.292200552490648	-0.245578769818879	-0.271379056671287	-0.220176737634283	-0.245673478057248	-0.244162902633804	0.0725992195177514	-0.0771558181367637	-0.0638756549728252	0.163245916520849	0.0436234788433195	-0.0548398302992554	-0.0260947380744976	-0.0380657945209022	0.021060463483644	0.0208705471519338	0.0809075517173017	0.0428268636459923	0.0156058677973882	0.148582322422469	0.0762191870596479	-0.0912693243668342	-0.0231419005878397	0.090173192198494	0.0232969025485108	0.00502924194291022	0.0105694132454687	0.0782794136609655	0.0772958746319679	0.150029957578198	0.0394666627317025	-0.00504005815311105	0.0751537006153522	-0.0290870499063594	0.129963394204923	0.166439744916501	0.101294523752258	0.179780154577942	0.155949616342985	0.129104781676114	0.15023742402076	0.137951701580361	0.00835891649481114	0.189842872889738	0.18959167472493	0.0842272935830567
MetaB_M015	-0.307236115665656	-2.07819872422021e-17	-11.5544307810194	1.83751860595608e-16	1.20273945117125e-15	27.139263955776	-14.9198284434615	Wild_down	-0.2428116304892	-0.264654967704437	-0.192348731998289	-0.256684827889869	-0.257777101994359	-0.245856934064793	-0.234708687736164	-0.229172451016646	-0.276158920577302	-0.257714671854187	-0.0136294260993707	0.00465029247496871	0.045707432437533	-0.0553744003635984	0.0501927271339893	0.196770329617681	-0.0474300365086921	0.107294140963897	-0.0657822209137552	0.0056037971458502	-0.0239522188473532	-0.0270091179951648	0.0294077427497745	0.0245655260445462	0.0675616692408543	0.0373545631213209	0.172497891536261	-0.00957346003507308	-0.00262146009007257	-0.0108039453811342	0.0771571302344871	0.074944518385426	0.148481706163274	0.0435285231621707	-0.0423560768788063	0.0125359253797738	0.0921847491251896	0.101723578515176	0.120828813419118	0.0121308166776424	0.115195011084535	0.208968474432898	0.0251906598830003	0.154494093560041	0.17637235210528	0.210093202708925	0.192873979562385	0.0692632922536468	0.119215626950733	0.0596327223678877
MetaB_M001	-0.308057055274165	-6.4774574592974e-17	-11.6597936649042	1.27938001877098e-16	8.7728915572867e-16	27.5002565753838	-15.0568572389719	Wild_down	-0.247794762295009	-0.266983760042644	-0.164789466232491	-0.272069628431139	-0.255700854359169	-0.259960817292024	-0.223992748178181	-0.204984220961098	-0.276394874965765	-0.291785309435798	-0.0192486627296166	0.0273082933078042	0.0720066886992103	-0.0617486339369353	0.00864348926533213	-0.0205215159074544	0.0451407835770808	-0.0135533314075303	-0.0856896129730701	0.0573334282188164	0.0626138262778624	-0.0284619665278441	0.152570231243314	0.00996951124753669	0.108177952185277	0.24961414844434	-0.0260443555363813	0.0340037109730318	0.187443222864471	0.0387817098497151	0.0823259063529097	0.113452354592062	0.054931020591654	0.188778101503531	-0.0369348979815154	0.011995584399848	0.0022190387213206	0.0263400607641331	0.0937159014107567	0.0715307377229978	0.130400898723936	0.132223674383401	0.0936417713859572	0.200637783238452	0.153596738608524	0.111014607384017	-0.0138222040794983	0.0968137837781342	0.0653181673624824	0.0879384961952521
MetaB_M058	-0.311689078421492	-9.77516678712931e-18	-12.1517243872866	2.40430717359447e-17	1.82221175261897e-16	29.1668604346142	-15.7394011566438	Wild_down	-0.249438952800149	-0.266761568138352	-0.222223976341038	-0.266168924929512	-0.260932112533241	-0.252732552557665	-0.227426550028352	-0.226290185405516	-0.27516139927927	-0.246376405358838	-0.0519434339951346	0.025259022479345	0.0577676077967477	-0.105977049650485	-0.0464751797181579	0.0472161519551052	0.142798603325313	0.0947867994135371	-0.0657511567744129	0.00451122828778996	0.0586954228585483	0.0173981223905787	0.157492031398537	0.0039626883324049	0.0701504547697989	0.203648726995243	0.0507658741931258	0.0186904941253625	0.14543488667169	0.0210551349763502	0.0277382805454382	0.0171730371827948	0.017973809161062	0.157088141385394	-0.0032153356506281	0.172839234692919	0.0714717091667491	0.144345516845678	0.00686744368343425	0.0675285980746411	0.135002702162427	0.110681406404685	0.0126916378755003	0.181193395027925	0.124704851178379	0.184804300070737	-0.0170263857485316	0.0613713100263574	0.110660587199493	0.0601319582561912
MetaB_M093	-0.312186746639517	-5.61356516826095e-17	-12.2226520599031	1.89416916040036e-17	1.51533532832029e-16	29.4045742284217	-15.8194912515679	Wild_down	-0.262116048067882	-0.254684097468009	-0.190921617693672	-0.273236651534659	-0.271915897091719	-0.240358611118874	-0.249545242669284	-0.219442843128669	-0.270261190180208	-0.265011774163158	0.00970627454094607	-0.00451767534904036	0.075772265274754	-0.122013458576011	0.0152579918368063	0.0332378712551395	-0.0513004759038441	-0.00812102914695229	0.0320177569102662	0.0801212700094708	0.119153368932529	0.096464180309448	0.0696412898072393	0.0324075040399062	0.0609168807489125	0.0548445883444759	0.0119520087842453	0.049488909278914	0.0160408491542708	0.0747171727241381	0.0740926896566614	0.0849606275058104	0.0754314561572567	0.115831126180532	-0.0711434146425166	0.209690771846797	0.0420043188641885	0.173294836494437	0.0880890247748282	0.142019542901783	0.1338406192043	0.147172867067641	0.0357323608553685	0.102221396179691	0.130014153509921	0.155647965267822	-0.0792183972550833	-0.0137274882814513	0.211730475148115	0.0940214987044155
MetaB_M082	-0.31293235764059	-2.40779618465581e-17	-12.3306246047035	1.31914042504925e-17	1.1173895365123e-16	29.765187057877	-15.9517953997883	Wild_down	-0.246362068856655	-0.2597618178453	-0.201027582441257	-0.262757792696409	-0.272977641413839	-0.277213928956359	-0.239358070647676	-0.217093803084304	-0.26707169244356	-0.259834462739364	-0.0170942356080477	-0.0251933082655571	0.0761014208091947	-0.0809274200977552	0.0647041075446127	0.119222551290574	-0.0387953353329265	0.0358684896076464	0.12219926342503	0.029806386070903	0.0996968320342598	0.10500448523797	0.0584225189834225	0.037003175496197	0.0474959129007366	-0.041500102492035	0.0920459935393192	0.0156478674571621	-0.0230828042406681	0.0574599737275894	-0.0155378063867341	0.0856904377115019	0.0449037990631261	0.159574133814701	-0.100040656367121	0.195957282415557	-0.0447023929645705	0.179161165939498	0.135433216224019	0.136995063306902	0.155263941929335	0.093904385621979	0.0339673951353269	0.110622692120869	0.0799030442705173	0.0431788360178469	0.0939512951638243	0.111125331581876	0.19948640844049	0.0705355159981502
MetaB_M077	-0.314893960055715	-7.0082828429463e-18	-12.6249721955329	4.95726840550854e-18	4.78698035056471e-17	30.7405379807436	-16.3199383551917	Wild_down	-0.255903278499399	-0.274272472247919	-0.172391927754167	-0.271164916346083	-0.277151996914126	-0.261691756120235	-0.232189536826551	-0.226175803360483	-0.277022051463298	-0.271187940913463	-0.0688206779397666	-0.0109704888890118	-0.00854205203960909	-0.0260836180765102	-0.031384191935112	-0.00634723455102584	-0.0420357710862512	-0.0413340638554499	-0.0258035099383427	-0.0215660468152737	0.0488059818620426	0.0222802568080419	0.0552833834685985	0.0171531432800005	0.0342694822062259	0.0168762175452761	0.0411409829925642	0.00742796496807227	0.0375086219991898	0.0374653216258715	0.103919380803662	0.100151353512207	0.0891871022148886	0.13556335420243	0.0612990671911289	0.0968474491670327	0.115173632523125	0.102923699888997	0.106111805579832	0.0907008602074657	0.149987462796213	0.162334570565534	0.141756239475571	0.146187208503701	0.17901334251791	0.201763766380486	0.0987715112262005	0.142134898849524	0.156770147048801	0.103231126161484
MetaB_M121	-0.314882436835578	3.98986399474666e-19	-12.6231976752849	4.98643786517157e-18	4.78698035056471e-17	30.7346918748192	-16.3199383551917	Wild_down	-0.261143876384688	-0.295322306223816	-0.189294443584137	-0.260271529632382	-0.262046170975327	-0.244527609947867	-0.243904866795	-0.220818873138642	-0.266487188949004	-0.275242629053765	0.0239948687388757	-0.0173332657963883	0.0598340350466574	0.0258300187720364	-0.00977281581655363	0.0659835718787675	-0.105249096566445	-0.03577667698075	0.168166971389762	0.000620903998148153	0.0500297520027888	-0.0383079540135781	0.118020438433179	0.102396633824656	0.088462524806335	0.0133537339490438	0.057357122707337	0.0767511291276309	0.0111084742015001	0.0653331957145405	0.0161774010596	0.142122699113903	0.207842821272672	0.0979726770811201	0.0386676547398239	0.00252134150555139	0.0467479189962501	0.0178292046551185	0.134276415515761	-0.0313605875499958	0.0799825720437095	0.117156859100792	0.162362048138415	0.18029263175417	0.155765940413	0.117855243719758	0.0512392200456264	0.175080259344303	0.101960483687627	-0.0162368753701203
MetaB_M049	-0.316660035873118	4.66683983124661e-17	-12.9036748296027	1.98264701435724e-18	2.19616284667263e-17	31.6535947044693	-16.6583354598553	Wild_down	-0.27535144800728	-0.269700495741252	-0.199848849392306	-0.261204701265055	-0.253056413779227	-0.269571548776018	-0.249134837046976	-0.234212844468345	-0.271587118397451	-0.249612030111034	0.00436908619539652	-0.00942872564248468	0.00539888959456313	0.0437406041528616	-0.0120960108146653	0.0363162484986517	0.042269886184157	0.0229735876418326	-0.100470974099771	0.0792539309720291	0.110888322672688	0.019723411986825	0.151068474969509	-0.0452687148163014	0.0680132757502643	-0.00557889236298719	0.0471114589176592	0.0717385937684151	0.132156825416596	0.067267619696869	0.127322340310665	0.131544434710347	0.0017510223117366	0.155423217551857	0.00722666825849974	0.0608204705256805	0.0349478389613649	0.0467849331915988	0.0326123116963442	0.0726400213405008	0.170323818411227	0.169220137766172	0.132055909701417	0.204421867706667	0.185487700956602	0.0916649331764475	-0.0602353323751162	0.142666269409688	0.0374782267459899	0.0596765979451499
MetaB_M056	-0.317087634203829	7.14706072102445e-18	-12.9732405105554	1.57971861711818e-18	1.89566234054182e-17	31.8799104487435	-16.7222390175776	Wild_down	-0.254140273379683	-0.264853385595114	-0.184228140655963	-0.272783917763408	-0.281721799157103	-0.248454048857781	-0.241948566582009	-0.240196841774885	-0.277505963665864	-0.270868136198825	0.0355249625506225	0.0277123184322873	-0.0128875967938242	-0.00583726658089717	0.0272768005346423	0.0252532382716477	-0.0480034628267836	-0.0474494834434299	0.0487351290466357	-0.0479288928746927	0.0688665612873599	0.0228947327179012	0.14575252343209	0.109825302979634	0.115943341338264	-0.0977190313977063	0.0285989486307344	0.100858555901295	0.0119681838535069	0.0552818103035187	0.102329152244665	0.142997693515678	0.0923792491155362	0.100778858061682	-0.00872472991567553	-0.00152493415540513	0.0226949950318921	0.0290312681643813	0.142898742347007	0.0436865597557724	0.147445669055496	0.153606157590985	0.169072434914987	0.179122207864983	0.125311684117403	0.126037548589673	0.0710391978113983	0.17227256830402	0.111320787521911	0.0502592883314399
MetaB_M084	-0.317650690513307	7.56339435525888e-18	-13.0661426905442	1.16744623239418e-18	1.52829324967966e-17	32.1811563666952	-16.8157933051201	Wild_down	-0.281268769594358	-0.271159226222904	-0.199136879207785	-0.248736556485178	-0.25733516849627	-0.26524192107987	-0.229801600382053	-0.2395659972141	-0.270349639306102	-0.278609766117836	-0.0777341473326033	0.0217128578462784	0.0211141289292043	0.0495458461727031	-0.0534838098333	0.014769234480018	0.0317047385360219	0.0117121662914416	-0.0356164133277486	0.0372039390955192	0.0648754725264175	0.0410205541118877	0.044984632045476	0.0406304649282745	0.0746248515685478	0.0328887008707658	-0.00982227503491897	0.00627445548444773	-0.00345832261284917	0.0222370803312841	0.183792657112031	0.0824061363647326	0.134641577930291	0.150998547165824	-0.0144616965304788	0.125939836617779	0.0591797912896708	0.118486018844353	0.0683186399267807	0.117004133214184	0.140645500309247	0.176924416229342	0.173039928575558	0.107496059293705	0.15279590601223	0.152419985301394	0.0204205905239776	0.0558640922333858	0.197555173779431	0.00255407483615108
MetaB_M018	-0.318652412431681	1.85138362973625e-17	-13.2351990712091	6.75248683740768e-19	1.03519247470333e-17	32.7264377815006	-16.9849788937529	Wild_down	-0.267779984487588	-0.274082110548238	-0.202751374678066	-0.278482904165444	-0.249035399372772	-0.25841453470018	-0.23999860023779	-0.23865334541345	-0.269157190311678	-0.270863855538243	0.0333138534346005	-0.0967072534853662	0.0508021266819427	0.145686001825284	0.0554918476273888	0.0196620122526547	-0.0516249033154015	-0.0311777407098067	0.165079528557487	-0.00660158333582825	0.0947088463341756	0.00329101041875606	0.119285851391767	0.089376292002401	0.0602575048075169	0.0102507722084634	-0.00951756037726	0.0731617807754708	0.0621478776493019	0.110311012629011	-0.0014737321452744	0.0917192358723697	0.0646093569411568	0.135871285745651	-0.00775738277699014	0.0630682902773837	-0.00586285001389286	0.0640314367223957	0.105736034375077	0.041973150031706	0.0933771195551158	0.0818071205943275	0.0625326079785952	0.27147777795002	0.112102290538914	0.0575248822816177	0.0739011336029075	0.20861993946531	0.0867138998044571	0.052050425280044
MetaB_M051	-0.31853897613279	-1.00267016911459e-17	-13.2158060715877	7.18883662988422e-19	1.03519247470333e-17	32.6640770117179	-16.9849788937529	Wild_down	-0.256378362123	-0.257712569330339	-0.202537423341636	-0.267759394361025	-0.279346184885022	-0.257190752139642	-0.251262625386187	-0.242534632567861	-0.263402627082416	-0.270187237845191	-0.0445993808022639	0.0181700610099014	0.0781153254668865	-0.111078837630753	0.0242055300351367	0.163938541959306	-0.0322843619526256	0.0942729800601453	0.0121089388701976	0.045477356252494	0.0700783488005623	0.0708115042491754	0.0744190564930656	0.0275817992454585	0.0412175287232708	-0.0468636910248897	0.141719349935317	0.0325247487284207	-0.022656941367168	0.0594815973898794	0.021062724292673	0.0928609677288517	0.0567852554700843	0.119563295299445	-0.0768297535585902	0.169966087405987	0.0160009815042738	0.161748234065434	0.104339143585431	0.102918647104632	0.132123583237105	0.142278199663383	0.0595616555852371	0.129065802128757	0.123603472402132	0.119322984107469	0.11514068415284	0.0423895882275518	0.16008060508998	0.059690197128125
MetaB_M132	-0.320589514009757	1.90819582357449e-19	-13.5766927011521	2.25949469198031e-19	4.06709044556455e-18	33.8164896195713	-17.3907161694757	Wild_down	-0.25993478385375	-0.261723798275643	-0.203593199632167	-0.26851063079935	-0.306341778102193	-0.24626441101581	-0.242363613947214	-0.236560925347436	-0.260517483532674	-0.278905487571818	0.00316581524802264	0.137441193940334	0.128349901493844	-0.0645227625461788	0.0859117307731926	0.138919793467107	-0.0705562417345661	0.0432916863089162	0.0570355714387249	0.000538821751118921	0.0211711098870012	-0.027807837577051	0.0895848094471102	-0.0487554092350805	0.0115054164015775	0.122820734678308	0.120489357878992	0.0124748434377604	-0.0287312250038792	0.0569730106236336	0.0283353945616854	0.085537512885027	0.160998769739368	0.0732886690292577	0.0196771595162457	0.0349865329520052	0.035405513938591	0.057708599054095	0.113022811548054	-0.00819764607235353	0.102504521447234	0.134359438946814	0.0216172638822201	0.171329667880757	0.150368700240325	0.124821598196096	0.134528458800351	0.147096200277484	0.118466011163373	0.0695606134125379
MetaB_M068	-0.322290819297311	-1.49923476411296e-17	-13.8938391647693	8.28398653081433e-20	1.70413437205323e-18	34.8151896251539	-17.7684961638296	Wild_down	-0.25048739124826	-0.273758947547427	-0.212201781727566	-0.276245656929933	-0.261709955720696	-0.263861311496362	-0.242764438684817	-0.239421276426901	-0.269442180741854	-0.288433613854669	0.0314988784055283	0.0102812839928517	0.0467357029155493	-0.0193096688273401	0.0441726869085208	-0.00172369591105269	-0.0469999613746477	-0.0588381916052528	0.0543061628409343	0.0587672483952534	0.0612518381794858	0.0249749187515885	0.109748281818438	0.0820772788371074	0.0771144662475573	0.269895190934808	0.00232167856252966	0.0750526426141508	-0.0164935941368269	0.0519071217254774	0.0508305507726182	0.0876787428206521	0.146323674053695	0.107827835451797	0.0400950295055174	0.0299658415792104	0.058523888577564	0.0108065448237823	0.124044216383194	0.0378293898933365	0.0913935170641691	0.113088475801801	0.136341929157678	0.201354871003349	0.12475164944278	0.1512894686587	-0.000701036525963076	0.10083002324608	0.0823077842149894	0.0270038891788735
MetaB_M113	-0.322371555316704	-6.52646339749374e-17	-13.9093176682443	7.8906569533359e-20	1.70413437205323e-18	34.8635967901903	-17.7684961638296	Wild_down	-0.261816834865974	-0.273627087504863	-0.203809294926518	-0.269231483594541	-0.275516906070159	-0.265926612092645	-0.242620439635454	-0.243799654572707	-0.282898313516044	-0.25972581575473	-0.0368632824077424	0.0201974190517553	0.0119817489563542	-0.00784596125431888	-0.0199470659416305	0.133249370535551	-0.0311998951516288	0.0598065577398163	-0.0586061967253609	0.0190900708072161	0.0436803102559036	0.0491531592363505	0.0399917477747307	-0.0064385360672874	0.0297221261041311	0.0347722708673681	0.130456781535782	0.0390877820166243	0.00993391124584439	0.0402727915060864	0.107340624578324	0.0265662378912624	0.0397159203209033	0.111909894998982	0.0547189581502333	0.127739837940115	0.137012907498373	0.116871066589926	0.0797704007548374	0.131243169477767	0.133568990220153	0.102080872420587	-0.000365726655786456	0.156898427225874	0.154393034720045	0.229868384073229	0.0494520491580433	0.12693921561925	0.146313825459507	0.0464392420064614
MetaB_M138	-0.323833471247312	-5.17468012883882e-17	-14.1967269191809	3.21530234628226e-20	9.2600707572929e-19	35.7567948094792	-18.03338569481	Wild_down	-0.250988193758258	-0.268029145010904	-0.205328831821195	-0.273084068453978	-0.246495394849176	-0.284543510741994	-0.3024353181574	-0.21997777765189	-0.272140361223072	-0.267645168310628	-0.0149647997237664	0.00448744035551001	-0.0289903790417372	-0.0484891438493781	0.0343462054741612	0.00900903546551964	-0.00478434542287989	-0.00919169435989879	0.0345982599825627	0.0508327782313754	0.0518758910096809	0.0468630945212862	0.11811472722906	0.100304842817602	0.109502524752931	-0.0187003119153996	0.018610777116668	0.0977004916929135	0.0896475747048992	0.108466282473486	0.0661430193558565	0.115633787915234	0.0553616092733125	0.190309298811322	-0.0399352712805005	0.12505784046946	-0.00865679359190353	0.112678073953522	0.107145636515716	0.073353778141013	0.154597983779657	0.118782758709364	0.13457096990545	0.109684074360008	0.0703574339491244	0.0607506048651666	0.0254428141216566	0.188853307972086	0.154689836114257	0.0266077551240951
MetaB_M009	-0.325029016224186	-2.01574867908505e-17	-14.4423682119784	1.50509052478262e-20	5.41832588921744e-19	36.511740877646	-18.2661348775545	Wild_down	-0.258835251866828	-0.273649636818159	-0.204373352431155	-0.269590128718548	-0.277648404642244	-0.272148354071498	-0.256898847432365	-0.246022364018523	-0.265996346213992	-0.275069443580173	-0.0597828758130567	-0.0172595122936489	0.00502177048222081	-0.0501602050952955	-0.0113316688440616	0.131383396803985	0.120418781181667	0.135218102361122	-0.0408690395269022	-0.00892071099042102	0.0204850281569612	0.028907636765189	0.0995996906679145	0.0836333450193552	0.082997221075488	-0.0262236773329598	0.111799990113969	0.0159141382509637	0.0437439429216929	0.0401637357871213	0.0624624629554115	0.0515912315010019	0.0662278640169522	0.142486399661881	0.0111632993029328	0.129378537428166	0.0647104954916418	0.127590097604016	0.0537693480504574	0.0922611502098346	0.107455151015598	0.153534685980996	0.0711776894674657	0.158451264580804	0.140525458362755	0.155618489853596	0.111182761663984	0.0361878704920311	0.12197188218969	0.0377469002729651
MetaB_M133	-0.325790155538701	2.0122792321331e-17	-14.6040691582438	9.16933559156218e-21	4.40128108394985e-19	37.0044835074155	-18.3564208947158	Wild_down	-0.284996976153877	-0.267920585643454	-0.209707817653043	-0.282287886807408	-0.278111577051634	-0.245597319181978	-0.23726536507268	-0.240132284700225	-0.303108814664601	-0.257192617380705	-0.0108126391841137	-0.0159068407087059	-0.00394374795453852	-0.0209400226478035	0.0128273635824303	-0.016982454762054	0.120840286907921	0.0419125104442666	0.0132758001799229	-0.0318023443060718	0.0823098609047195	0.0309900691451952	0.173557616942742	0.142293930448613	0.133199860679998	0.00995394668027449	-0.0148078508974781	0.0727887998170471	0.162998491543575	0.06092078653778	0.0913366659782433	0.0850424042279422	0.0625978683897192	0.179572777409392	-0.00597372312910985	0.0572132354511138	0.0566097190916372	0.0465448988923395	0.0425933478781171	0.063369486049607	0.12884471779024	0.105112673136013	0.130996503751493	0.137706754961463	0.108873726903538	0.141366347961462	0.0131832262980805	0.113633083002249	0.0889613161354205	0.0160627907769259
MetaB_M044	-0.325945810348152	3.43692088677905e-17	-14.6376686301679	8.27548826720489e-21	4.40128108394985e-19	37.1064503403412	-18.3564208947158	Wild_down	-0.271036625373768	-0.292614884039217	-0.222139330658474	-0.272350844399976	-0.246141101788106	-0.270208321090436	-0.242544341502291	-0.245436464831452	-0.292123654411796	-0.252970914689701	-0.0342119112225909	0.0465345798121589	0.0538101595041861	-0.0209624451786706	0.00214934666358033	0.0778949170144413	-0.0795190415010791	0.00480599517925511	-0.0234479769331733	0.0364476123499177	0.131290228072564	0.00186298619244909	0.0931678459782508	0.0229596139940795	0.047339913519738	0.0363920454606649	0.0821503124976887	0.0712697576211936	0.00127966386766986	0.0865852076612196	0.100922367450641	0.121189825108169	0.0676827990723835	0.108448978076185	0.028092891656624	0.066365058381529	0.0586910703789088	0.0576266702794789	0.0779604918545486	0.0340568645006601	0.127817715808455	0.17434945586257	0.144144693888526	0.214784539163006	0.162584156277907	0.143672198555955	0.0268599770753658	0.115987538824096	0.0790144845768924	0.059515895439774
MetaB_M008	-0.327637289628064	1.92185677094781e-17	-15.0150671448602	2.64004782109477e-21	3.80166886237647e-19	38.2419234981756	-18.4200257142738	Wild_down	-0.262054520347033	-0.270643489777764	-0.250891567086641	-0.258420791413786	-0.292046664142309	-0.244342372328333	-0.249760386088626	-0.255086873000882	-0.268391410689689	-0.269460242149449	-0.00716830459429238	0.0461337479873605	0.0301883867004072	-0.0695785679888603	0.0487918335932693	0.108065816985051	-0.0565066682397553	0.0297118168974352	0.116056085712277	0.0147571976678754	0.0578566444699434	0.0295011781130405	0.155996437923535	0.0988856738023103	0.102155039571126	-0.078701842260204	0.0874617546522395	0.0987258652862414	0.000683663712831592	0.108260313685316	0.0336095966794932	0.107944710707515	0.0901431299331771	0.0976006191266314	-0.00229415451618147	0.0757320565615244	0.0211724654159795	0.063065886028901	0.117446438981089	0.0275199013885364	0.0981465824788899	0.161958754866799	0.126834172077571	0.180392136873148	0.129829460633001	0.0835779088269429	0.0636372336641119	0.101951916519878	0.0933255331601228	0.0282278939402357
