pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
ko00030	0.0524334195262116	0.192088895129379	3.60516115312429	0.00139667824107016	0.0177402058102645	-1.38670568791813	1.75104134607454	up	0.171030041081032	0.192105861922042	0.18113471535599	0.206219826217497	0.14097507655317	0.219025643288754	0.268106434629677	0.239872053337632	0.225964593207243	0.218929320327387	0.186846036335366	0.24876532080692	0.191080297895947	0.164843207408578	0.182766677598995	0.170330405665975	0.192045745888221	0.198845019385769	0.0954205545926474	0.155303014495184	0.182639873737553	0.221493412643228	0.213300231236958	0.143090119493325
ko01200	0.0416367452378433	0.313255673359349	4.25925037540119	0.000266376247461024	0.00452839620683741	0.209975947810666	2.34405558205932	up	0.31524301994933	0.31441488243191	0.332523169962044	0.328804914853436	0.296832974269129	0.322277892150252	0.360282275701488	0.333882510851462	0.345903631245726	0.335273066354161	0.338831026460348	0.352726883113204	0.312616776641105	0.281067201143716	0.294620928150743	0.291685149929662	0.305367218086976	0.296211631210214	0.248694163001796	0.325657272739514	0.298567909140944	0.313995265700419	0.298409149584036	0.274247247952762
ko04142	0.0221951904086987	0.196164434191556	3.14237268257662	0.00436645960323964	0.037114906627537	-2.46977795851833	1.43045162769371	up	0.19171232288665	0.194723972706617	0.185792713779533	0.199432823266765	0.177813733513151	0.204642889577787	0.209427475580987	0.235130163016322	0.211977252780194	0.198994456722609	0.194089826917768	0.227245786970598	0.190569647682913	0.185239597829984	0.21154686490736	0.192956712439022	0.190542282934176	0.190058260631354	0.17169898093308	0.178857843510533	0.191253295337693	0.195205843665233	0.202064322652077	0.176969350354931
ko00630	0.056754882257568	0.294017814763156	5.50525832333467	1.10969963621108e-05	0.000565946814467651	3.30991271842638	3.24722438024021	up	0.26943127260568	0.286456205165508	0.302515189654902	0.294350446861044	0.273004541541429	0.290915643368514	0.349909279059698	0.325439365391139	0.331526433983706	0.336656128400494	0.332633364651501	0.343339287251456	0.275562553623965	0.234776791823282	0.23743069219637	0.276657856212027	0.267559080600096	0.281157018675486	0.250473387818995	0.323295802978515	0.29635767842185	0.306088700570897	0.284164034383072	0.286726799076127
ko00061	0.0792929175385434	0.237008465456612	3.56229699976523	0.00155450340160849	0.0177402058102645	-1.4890785950773	1.75104134607454	up	0.25573807534993	0.259777802054424	0.275660832463215	0.269297190068082	0.219205096890668	0.230837458441037	0.316854461495217	0.270953388101076	0.29903853324778	0.304228487897705	0.255836855485088	0.331957195436251	0.255432427825731	0.241219392002643	0.249064313241046	0.22672259193715	0.268217318928	0.260536804742823	0.129504940436491	0.171895549521462	0.15299137265196	0.160909474502159	0.109837222985174	0.172486385253577
ko00780	0.172629550184924	0.108378857060354	4.54836523276684	0.000127114540747505	0.00243106559179604	0.928455020275565	2.61420332343935	up	0.201787387698235	0.209921317862535	0.218185039700495	0.144836057802134	0.174373732519953	0.135425379057889	0.24515002431328	0.233480594631398	0.265557400355094	0.244582984707886	0.206017850543167	0.232317263643457	0.0278457415627981	0.0765891612488153	0.0781537518347027	0.0267370629190145	0.0481546746756334	0.0458213874555048	-0.0409846344182185	-0.00692307017392172	-0.0353587838127831	-0.0289203942808461	-0.0734277824472586	-0.0282295779504591
